-50.0 -134512.702666     0.0
-49.97999599919984 -134348.91469017207     0.0
-49.95999199839968 -134185.25974589516     0.0
-49.93998799759952 -134021.73777911378     0.0
-49.91998399679936 -133858.3487357723     0.0
-49.8999799959992 -133695.0925618153     0.0
-49.87997599519904 -133531.9692031872     0.0
-49.85997199439888 -133368.97860583264     0.0
-49.83996799359872 -133206.12071569593     0.0
-49.81996399279856 -133043.39547872168     0.0
-49.7999599919984 -132880.80284085425     0.0
-49.77995599119824 -132718.3427480382     0.0
-49.75995199039808 -132556.015146218     0.0
-49.73994798959792 -132393.81998133822     0.0
-49.71994398879776 -132231.75719934318     0.0
-49.6999399879976 -132070.53271219146     -0.7059660139861837
-49.67993598719744 -131908.0285677855     0.0
-49.65993198639728 -131746.36261011192     0.0
-49.63992798559712 -131584.82881910104     0.0
-49.61992398479696 -131423.42714069746     0.0
-49.5999199839968 -131262.1575208456     0.0
-49.57991598319664 -131101.01990548993     0.0
-49.55991198239648 -130940.01424057498     0.0
-49.53990798159632 -130779.14047204527     0.0
-49.51990398079616 -130618.39854584516     0.0
-49.499899979996 -130457.78840791932     0.0
-49.47989597919584 -130297.31000421202     0.0
-49.45989197839568 -130136.96328066793     0.0
-49.43988797759552 -129982.16898782986     -5.420804598477063
-49.41988397679536 -129816.66465784704     0.0
-49.3998799759952 -129658.0798035774     -1.3671531182391714
-49.37987597519504 -129496.8921070125     0.0
-49.35987197439488 -129337.20297345128     0.0
-49.33986797359472 -129177.64519572018     0.0
-49.31986397279456 -129018.21871976356     0.0
-49.2998599719944 -128858.923491526     0.0
-49.27985597119424 -128702.83227803562     -3.072821083720286
-49.25985197039408 -128540.72656198581     0.0
-49.23984796959392 -128381.82475257214     0.0
-49.21984396879376 -128223.05397465552     0.0
-49.1998399679936 -128064.41417418023     0.0
-49.17983596719344 -127905.90529709097     0.0
-49.15983196639328 -127747.52728933205     0.0
-49.13982796559312 -127589.2800968481     0.0
-49.11982396479296 -127432.9985710119     -1.8349054284618451
-49.0998199639928 -127273.17794148273     0.0
-49.07981596319264 -127115.32287049032     0.0
-49.05981196239248 -126957.59839855076     0.0
-49.03980796159232 -126800.0044716085     0.0
-49.01980396079216 -126642.54103560811     0.0
-48.999799959991996 -126485.20803649393     0.0
-48.97979595919184 -126328.00542021063     0.0
-48.959791958391676 -126170.93313270248     0.0
-48.93978795759152 -126013.99111991416     0.0
-48.919783956791356 -125857.17932779001     0.0
-48.8997799559912 -125700.49770227466     0.0
-48.879775955191036 -125543.94618931244     0.0
-48.85977195439088 -125387.52473484799     0.0
-48.839767953590716 -125231.23328482562     0.0
-48.81976395279056 -125075.07178518998     0.0
-48.799759951990396 -124919.04018188544     0.0
-48.77975595119024 -124763.13842085659     0.0
-48.759751950390076 -124607.36644804777     0.0
-48.73974794958992 -124451.72420940362     0.0
-48.719743948789755 -124296.2116508685     0.0
-48.6997399479896 -124140.82871838701     0.0
-48.679735947189435 -123985.5753579035     0.0
-48.65973194638928 -123830.45151536261     0.0
-48.639727945589115 -123674.40494165942     1.0521950492562147
-48.61972394478896 -123520.59216788632     0.0
-48.599719943988795 -123365.8565548399     0.0
-48.57971594318864 -123211.25024351403     0.0
-48.559711942388475 -123054.52436512713     2.2488147259312985
-48.53970794158832 -122902.42530980159     0.0
-48.519703940788155 -122748.20657930402     0.0
-48.499699939988 -122594.11693430491     0.0
-48.479695939187835 -122440.15632074865     0.0
-48.45969193838768 -122286.32468457986     0.0
-48.439687937587514 -122133.23067184474     -0.6087001018462028
-48.41968393678736 -121979.0481281823     0.0
-48.399679935987194 -121825.60309984254     0.0
-48.37967593518704 -121672.28683266816     0.0
-48.359671934386874 -121519.09927260355     0.0
-48.33966793358672 -121363.56873570575     2.4716298875390046
-48.319663932786554 -121211.79689089904     1.313166682697729
-48.2996599319864 -121060.30829451357     0.0
-48.279655931186234 -120907.63502233308     0.0
-48.25965193038608 -120755.0901869849     0.0
-48.239647929585914 -120602.67373441336     0.0
-48.21964392878576 -120451.1419468645     -0.7563363013801221
-48.199639927985594 -120298.22576137853     0.0
-48.17963592718544 -120146.19413280417     0.0
-48.15963192638528 -119994.29067078445     0.0
-48.13962792558512 -119842.51532126387     0.0
-48.11962392478496 -119690.86803018698     0.0
-48.0996199239848 -119539.34874349815     0.0
-48.07961592318464 -119387.95740714199     0.0
-48.05961192238448 -119236.69396706286     0.0
-48.03960792158432 -119085.55836920538     0.0
-48.01960392078416 -118934.55055951391     0.0
-47.999599919984 -118783.67048393305     0.0
-47.979595919183836 -118632.91808840718     0.0
-47.95959191838368 -118482.29331888088     0.0
-47.939587917583516 -118331.79612129852     0.0
-47.91958391678336 -118181.42644160472     0.0
-47.899579915983196 -118031.18422574384     0.0
-47.87957591518304 -117881.06941966049     0.0
-47.859571914382876 -117731.08196929899     0.0
-47.83956791358272 -117581.22182060401     0.0
-47.819563912782556 -117431.48891951989     0.0
-47.7995599119824 -117281.88321199123     0.0
-47.779555911182236 -117132.4046439624     0.0
-47.75955191038208 -116983.053161378     0.0
-47.739547909581916 -116833.82871018244     0.0
-47.71954390878176 -116684.73123632022     0.0
-47.699539907981595 -116535.76068573582     0.0
-47.67953590718144 -116386.91700437375     0.0
-47.659531906381275 -116238.20013817846     0.0
-47.63952790558112 -116089.61003309448     0.0
-47.619523904780955 -115941.14663506624     0.0
-47.5995199039808 -115792.80989003829     0.0
-47.579515903180635 -115644.59974395501     0.0
-47.55951190238048 -115496.51614276106     0.0
-47.539507901580315 -115348.55903240074     0.0
-47.51950390078016 -115200.72835881867     0.0
-47.499499899979995 -115053.02406795924     0.0
-47.47949589917984 -114905.44610576701     0.0
-47.459491898379675 -114757.99441818638     0.0
-47.43948789757952 -114616.64930937649     -5.980358214528067
-47.419483896779354 -114463.46965063807     0.0
-47.3994798959792 -114316.39646255938     0.0
-47.379475895179034 -114169.90603236873     -0.45669949854175124
-47.35947189437888 -114022.62820751517     0.0
-47.339467893578714 -113875.93303243865     0.0
-47.31946389277856 -113729.36375358523     0.0
-47.299459891978394 -113582.92031689931     0.0
-47.27945589117824 -113436.60266832542     0.0
-47.259451890378074 -113290.410753808     0.0
-47.23944788957792 -113144.34451929161     0.0
-47.219443888777754 -112998.40391072065     0.0
-47.1994398879776 -112852.58887403969     0.0
-47.17943588717743 -112706.89935519313     0.0
-47.15943188637728 -112560.54019748473     0.7951026408598877
-47.13942788557711 -112415.89665478138     0.0
-47.11942388477696 -112270.58336510508     0.0
-47.09941988397679 -112125.39537704116     0.0
-47.07941588317664 -111980.33263653416     0.0
-47.05941188237647 -111835.39508952844     0.0
-47.03940788157632 -111690.58268196863     0.0
-47.01940388077615 -111547.08891998051     -1.1935601814292491
-46.999399879975996 -111401.33306896442     0.0
-46.97939587917583 -111256.89575540899     0.0
-46.959391878375676 -111112.58336507739     0.0
-46.93938787757551 -110968.39584391403     0.0
-46.919383876775356 -110825.1540776891     -0.8209398256898869
-46.89937987597519 -110680.39519287001     0.0
-46.879375875175036 -110536.58195487839     0.0
-46.85937187437487 -110392.89336983292     0.0
-46.839367873574716 -110249.3293836782     0.0
-46.81936387277455 -110105.8899423586     0.0
-46.799359871974396 -109962.5749918187     0.0
-46.77935587117423 -109819.38447800293     0.0
-46.759351870374076 -109676.31834685581     0.0
-46.73934786957391 -109533.37654432177     0.0
-46.719343868773755 -109390.55901634539     0.0
-46.69933986797359 -109247.86570887105     0.0
-46.679335867173435 -109105.29656784334     0.0
