-0.5 19.133888641498306     0.0
-0.498998998998999 19.228333445030678     0.0
-0.497997997997998 21.049780849654006     1.726975647827088
-0.496996996996997 19.417303391344213     0.0
-0.495995995995996 19.511827492894003     0.0
-0.494994994994995 19.606376985644992     0.0
-0.493993993993994 19.70095134862593     0.0
-0.492992992992993 19.795550060728658     0.0
-0.491991991991992 19.890172600710684     0.0
-0.49099099099099097 19.984818447198386     0.0
-0.48998998998999 20.079487078689606     0.0
-0.488988988988989 19.566872413569744     -0.6073055599869374
-0.487987987987988 20.268890610049233     0.0
-0.486986986986987 20.363624466297203     0.0
-0.48598598598598597 20.458379020313462     0.0
-0.484984984984985 20.553153749996973     0.0
-0.48398398398398396 20.64794813313544     0.0
-0.482982982982983 20.74276164740829     0.0
-0.481981981981982 20.837593770389518     0.0
-0.48098098098098097 20.932443979550687     0.0
-0.47997997997998 21.027311752263554     0.0
-0.47897897897897895 21.122196565803254     0.0
-0.477977977977978 21.21709789735091     0.0
-0.476976976976977 21.31201522399664     0.0
-0.47597597597597596 21.406948022742522     0.0
-0.474974974974975 21.50189577050529     0.0
-0.47397397397397395 21.329785110064762     -0.2670728340545363
-0.47297297297297297 21.691834020339524     0.0
-0.471971971971972 21.786823475844237     0.0
-0.47097097097097096 21.881825787238014     0.0
-0.46996996996997 21.976840431054573     0.0
-0.46896896896896895 22.071866883759768     0.0
-0.46796796796796797 22.16690462175426     0.0
-0.466966966966967 22.261953121376663     0.0
-0.46596596596596596 22.357011858906187     0.0
-0.464964964964965 22.45208031056563     0.0
-0.46396396396396394 22.54715795252438     0.0
-0.46296296296296297 22.642244260901066     0.0
-0.461961961961962 22.737338711766576     0.0
-0.46096096096096095 22.832440781147028     0.0
-0.45995995995996 22.927549945026467     0.0
-0.45895895895895894 23.022665679349842     0.0
-0.45795795795795796 23.117787460026005     0.0
-0.456956956956957 23.212914762930346     0.0
-0.45595595595595595 22.67243623648518     -0.6356108274227984
-0.45495495495495497 23.40318383877636     0.0
-0.45395395395395394 22.128099281881966     -1.3702252814463725
-0.45295295295295296 23.593468713334968     0.0
-0.4519519519519519 23.688615764548523     0.0
-0.45095095095095095 23.78376519270516     0.0
-0.44994994994994997 23.878916473528072     0.0
-0.44894894894894893 23.974069082730146     0.0
-0.44794794794794796 24.069222496016977     0.0
-0.4469469469469469 24.164376189089705     0.0
-0.44594594594594594 24.25952963764802     0.0
-0.44494494494494496 24.354682317392825     0.0
-0.44394394394394393 24.44983370402941     0.0
-0.44294294294294295 24.544983273270063     0.0
-0.4419419419419419 24.64013050083714     0.0
-0.44094094094094094 24.73527486246586     0.0
-0.43993993993993996 28.501768044934256     3.6713522110269206
-0.4389389389389389 24.925552890931215     0.0
-0.43793793793793795 25.020685509328864     0.0
-0.4369369369369369 25.115813164916     0.0
-0.43593593593593594 25.210935333535705     0.0
-0.43493493493493496 25.306051491061286     0.0
-0.4339339339339339 25.401161113399255     0.0
-0.43293293293293295 25.496263676492     0.0
-0.4319319319319319 25.59135865632095     0.0
-0.43093093093093093 25.6864455289092     0.0
-0.42992992992992995 25.781523770324537     0.0
-0.4289289289289289 25.87659285668239     0.0
-0.42792792792792794 25.971652264148542     0.0
-0.4269269269269269 26.0667014689421     0.0
-0.42592592592592593 27.615628796447325     1.4538888491088322
-0.42492492492492495 26.256767175672152     0.0
-0.4239239239239239 26.351782630339496     0.0
-0.42292292292292294 26.446785787801918     0.0
-0.4219219219219219 26.54177612458847     0.0
-0.4209209209209209 26.636753117298838     0.0
-0.4199199199199199 26.301808181466942     -0.42990806113940544
-0.4189189189189189 27.731912351094998     0.9052473738343784
-0.41791791791791794 26.921598798090585     0.0
-0.4169169169169169 27.016517182007437     0.0
-0.4159159159159159 27.111419606007335     0.0
-0.4149149149149149 27.206305547174367     0.0
-0.4139139139139139 27.301174482683557     0.0
-0.41291291291291293 27.396025889803518     0.0
-0.4119119119119119 27.49085924589945     0.0
-0.4109109109109109 27.585674028436117     0.0
-0.4099099099099099 25.489157089486763     -2.191312625493761
-0.4089089089089089 27.77524578320489     0.0
-0.40790790790790793 27.870001710889643     0.0
-0.4069069069069069 27.964736975926066     0.0
-0.4059059059059059 28.059451056319315     0.0
-0.4049049049049049 28.154143430191365     0.0
-0.4039039039039039 28.921414564207232     0.6726009884235756
-0.4029029029029029 28.343460971460253     0.0
-0.4019019019019019 28.438085095710466     0.0
-0.4009009009009009 28.532685427151865     0.0
-0.3998998998998999 28.62726144453308     0.0
-0.3988988988988989 28.721812626736828     0.0
-0.3978978978978979 28.816338452782517     0.0
-0.3968968968968969 28.910838401829423     0.0
-0.3958958958958959 29.005311953179287     0.0
-0.3948948948948949 29.09975858627934     0.0
-0.3938938938938939 29.194177780725102     0.0
-0.3928928928928929 29.288569016263384     0.0
-0.3918918918918919 29.38293177279491     0.0
-0.3908908908908909 29.477265530377476     0.0
-0.3898898898898899 29.57156976922854     0.0
-0.3888888888888889 29.665843969728215     0.0
-0.38788788788788786 29.76008761242224     0.0
-0.3868868868868869 29.85430017802462     0.0
-0.3858858858858859 29.948481147420587     0.0
-0.38488488488488487 30.042630001669586     0.0
-0.3838838838838839 30.13674622200791     0.0
-0.38288288288288286 30.230829289851695     0.0
-0.3818818818818819 30.324878686799718     0.0
-0.3808808808808809 30.41889389463639     0.0
-0.37987987987987987 30.51287439533436     0.0
-0.3788788788788789 30.606819671057664     0.0
-0.37787787787787785 30.70072920416431     0.0
-0.3768768768768769 30.794602477209267     0.0
-0.3758758758758759 30.888438972947387     0.0
-0.37487487487487486 30.98223817433607     0.0
-0.3738738738738739 31.075999564538208     0.0
-0.37287287287287285 30.074530967666856     -1.0951916592582769
-0.3718718718718719 31.99294905063919     0.7295422055599212
-0.3708708708708709 31.357051702797072     0.0
-0.36986986986986986 31.45065668409197     0.0
-0.3688688688688689 37.89791568025371     6.353694407056688
-0.36786786786786785 31.637744954567836     0.0
-0.36686686686686687 31.49484706573575     -0.23638014714978026
-0.3658658658658659 31.824667533059376     0.0
-0.36486486486486486 31.918065400229704     0.0
-0.3638638638638639 32.011420299770876     0.0
-0.36286286286286284 32.10473171729391     0.0
-0.36186186186186187 32.197999138649394     0.0
-0.3608608608608609 32.29122204993047     0.0
-0.35985985985985985 32.38439993747538     0.0
-0.3588588588588589 32.4775322878705     0.0
-0.35785785785785784 32.5706185879532     0.0
-0.35685685685685686 32.663658324814435     0.0
-0.35585585585585583 32.75665098580189     0.0
-0.35485485485485485 33.04643591470808     0.19683985618555755
-0.3538538538538539 32.942493030845526     0.0
-0.35285285285285284 33.035341390905124     0.0
-0.35185185185185186 33.12814062710348     0.0
-0.3508508508508508 33.22089022811329     0.0
