-30.0 4768.262997298466     0.0
-29.991998399679936 4758.60629474284     0.0
-29.983996799359872 4748.969044375608     0.0
-29.975995199039808 4739.351207012834     0.0
-29.967993598719744 4729.752743549508     0.0
-29.95999199839968 4720.173614959397     0.0
-29.951990398079616 4710.6137822948795     0.0
-29.943988797759552 4701.073206686789     0.0
-29.935987197439488 4691.551849344255     0.0
-29.927985597119424 4681.418814589265     -0.630856965281688
-29.91998399679936 4672.566634682918     0.0
-29.911982396479296 4663.102700172448     0.0
-29.90398079615923 4653.657829543871     0.0
-29.895979195839168 4644.23198439545     0.0
-29.887977595519104 4635.834258986481     1.0091325836875455
-29.87997599519904 4625.437217318713     0.0
-29.871974394878976 4616.068218973063     0.0
-29.86397279455891 4606.718093272588     0.0
-29.855971194238847 4597.386802200764     0.0
-29.847969593918783 4588.074307817649     0.0
-29.83996799359872 4578.780572259725     0.0
-29.831966393278655 4569.50555773975     0.0
-29.82396479295859 4560.249226546585     0.0
-29.815963192638527 4551.011541045071     0.0
-29.807961592318463 4541.7924636758535     0.0
-29.7999599919984 4532.591956955237     0.0
-29.791958391678335 4523.409983475033     0.0
-29.78395679135827 4514.246505902406     0.0
-29.775955191038207 4505.101486979724     0.0
-29.767953590718143 4495.974889524403     0.0
-29.75995199039808 4486.866676428763     0.0
-29.751950390078015 4477.776810659867     0.0
-29.74394878975795 4468.705255259385     0.0
-29.735947189437887 4459.651973343421     0.0
-29.727945589117823 4450.616928102389     0.0
-29.71994398879776 4441.600082800845     0.0
-29.711942388477695 4432.601400777348     0.0
-29.70394078815763 4423.620845444305     0.0
-29.695939187837567 4414.658380287821     0.0
-29.687937587517503 4405.713968867559     0.0
-29.67993598719744 4396.787574816582     0.0
-29.671934386877375 4387.879161841211     0.0
-29.66393278655731 4378.988693720881     0.0
-29.655931186237247 4370.116134307975     0.0
-29.647929585917183 4361.261447527704     0.0
-29.63992798559712 4352.4245973779425     0.0
-29.631926385277055 4343.605547929086     0.0
-29.62392478495699 4334.804263323907     0.0
-29.615923184636927 4327.850316457018     1.8296086796104252
-29.607921584316863 4317.254845576672     0.0
-29.5999199839968 4310.81111131372     2.3044702329937734
-29.591918383676735 4299.061857439465     -0.7142012809242572
-29.58391678335667 4291.06306299813     0.0
-29.575915183036606 4282.367618487924     0.0
-29.567913582716542 4273.689689835102     0.0
-29.55991198239648 4265.029241756218     0.0
-29.551910382076414 4256.3862390388995     0.0
-29.54390878175635 4247.760646541703     0.0
-29.535907181436286 4239.152429193974     0.0
-29.527905581116222 4230.561551995704     0.0
-29.51990398079616 4221.987980017386     0.0
-29.511902380476094 4213.431678399874     0.0
